University Name,GRE AWA,GRE Quant,GRE Verbal,GPA,Degree,Course Name,Category
Indiana Bloomington University,4.5,610,720,3.9,Master,Environmental Science,
Indiana Bloomington University,4.5,153,160,3.9,Master,Environmental Science,
Indiana Bloomington University,4,680,740,,Master,Environmental Studies,
Indiana Bloomington University,4.5,156,154,3.99,PhD,Ethnomusicology,
Indiana Bloomington University,4.5,162,169,3.7,PhD,French And Francophone Studies,
Indiana Bloomington University,4.5,155,158,3.75,Master,French Linguistics,
Indiana Bloomington University,5.5,770,700,3.98,Master,French Linguistics,
Indiana Bloomington University,5,167,156,3.96,PhD,Gender Studies,
Indiana Bloomington University,4.5,161,160,3.2,PhD,Geological Sciences,
Indiana Bloomington University,4,160,157,3.8,Master,HCI Human Computer Interaction Design,"STEM (Science, Technology, Engineering, Mathematics)"
Indiana Bloomington University,4,148,163,3.68,Master,HCI/d,
Indiana Bloomington University,30,147,150,3.7,PhD,Health Behavior,
Indiana Bloomington University,4,550,540,3.16,Master,Higher Education And Student Affairs,
Indiana Bloomington University,5,400,650,3.9,Master,Hispanic Linguistics,"Humanities (Languages, Literature, History, Philosophy)"
Indiana Bloomington University,4.5,720,630,3.75,Master,History,"Humanities (Languages, Literature, History, Philosophy)"
Indiana Bloomington University,5,135,147,3.53,PhD,History,"Humanities (Languages, Literature, History, Philosophy)"
Indiana Bloomington University,6,163,169,4,PhD,History And Philosophy Of Science,"Humanities (Languages, Literature, History, Philosophy)"
Indiana Bloomington University,4.5,730,720,3.5,PhD,History And Philosophy Of Science,"Humanities (Languages, Literature, History, Philosophy)"
Indiana Bloomington University,4,660,690,3.81,Master,History And Philosophy Of Science (HPS),"Humanities (Languages, Literature, History, Philosophy)"
Indiana Bloomington University,4,161,165,3.72,Master,Human Computer Interaction,"STEM (Science, Technology, Engineering, Mathematics)"
Indiana Bloomington University,4,154,166,3.47,Master,Human Computer Interaction,"STEM (Science, Technology, Engineering, Mathematics)"
Indiana Bloomington University,5,154,161,,Master,Human Computer Interaction,"STEM (Science, Technology, Engineering, Mathematics)"
Indiana Bloomington University,3.5,152,155,,Master,Human Computer Interaction ,"STEM (Science, Technology, Engineering, Mathematics)"
Indiana Bloomington University,4,168,157,3.78,Master,Human Computer Interaction ,"STEM (Science, Technology, Engineering, Mathematics)"
Indiana Bloomington University,3,147,156,3.76,Master,Human Computer Interaction (HCI),"STEM (Science, Technology, Engineering, Mathematics)"
Indiana Bloomington University,3,162,170,3.9,Master,Human Computer Interaction Design,"STEM (Science, Technology, Engineering, Mathematics)"
Indiana Bloomington University,4,169,165,2.2,Master,Human Computer Interaction HCI/d,"STEM (Science, Technology, Engineering, Mathematics)"
Indiana Bloomington University,5,160,164,3.27,Master,Human-Computer Interaction,"STEM (Science, Technology, Engineering, Mathematics)"
Indiana Bloomington University,4,170,152,3.26,Master,Human-Computer Interaction,"STEM (Science, Technology, Engineering, Mathematics)"
Indiana Bloomington University,3,168,153,3.46,Master,Human-computer Interaction Design (HCI/d),"STEM (Science, Technology, Engineering, Mathematics)"
Indiana State University,4,159,154,3.6,PhD,Biology,"STEM (Science, Technology, Engineering, Mathematics)"
Indiana State University,3.5,640,480,3.8,Master,Communcation Disorders Speech Language Pathology,
Indiana State University,4,157,154,4.51,Master,Genetic Counseling,
Indiana State University,3.5,141,166,2.8,Master,Health Sciences (DHSc),
Indiana University Bloomington,,170,155,3.42,PhD,Biomedical Science,Business and Economics
Indiana University Of Pennslyvania,5,156,163,3.72,Master,Adult Clinical Psychology,"Social Sciences (Psychology, Sociology, Political Science)"
Indiana University Of Pennslyvania,4,161,157,3.87,Master,Biology,"STEM (Science, Technology, Engineering, Mathematics)"
Indiana University Of Pennslyvania,3.5,148,152,3.77,PhD,Criminology And Criminal Justice,
Indiana University Of Pennsylvania,,162,158,,Master,Clinical Psychology,"Social Sciences (Psychology, Sociology, Political Science)"
Indiana University Of Pennsylvania,3,148,147,,PhD,Criminology,
Indiana University Of Pennsylvania,4,148,157,4,PhD,English,
Indiana University- Purdue University Indianapolis,4,168,156,3.4,Master,Advanced Mechanical Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Indiana University- Purdue University Indianapolis,5,800,670,,Master,Aeronautical and Astronautical Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Indiana University- Purdue University Indianapolis,4.5,800,690,3.7,PhD,Aeronautical and Astronautical Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Indiana University- Purdue University Indianapolis,5,161,159,3.55,Master,Aeronautical and Astronautical Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Indiana University- Purdue University Indianapolis,5.5,800,640,4,Master,Aeronautical and Astronautical Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Indiana University- Purdue University Indianapolis,4,164,156,3.79,Master,Aeronautical and Astronautical Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Indiana University- Purdue University Indianapolis,4,162,153,3.7,Master,Aerospace Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Indiana University- Purdue University Indianapolis,4,168,161,3.66,Master,Aerospace Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Indiana University- Purdue University Indianapolis,,165,151,3.51,Master,Aerospace Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Indiana University- Purdue University Indianapolis,4.5,165,161,3.8,PhD,Aerospace Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Indiana University- Purdue University Indianapolis,4,160,168,3.7,PhD,Aerospace Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Indiana University- Purdue University Indianapolis,5.5,790,610,3.42,Master,Aerospace Engineering ,"STEM (Science, Technology, Engineering, Mathematics)"
Indiana University- Purdue University Indianapolis,4,160,152,3.8,PhD,Agricultural and Applied Economics,Business and Economics
Indiana University- Purdue University Indianapolis,,163,,3.55,PhD,Agricultural Economics,"STEM (Science, Technology, Engineering, Mathematics)"
Indiana University- Purdue University Indianapolis,3.5,160,158,2.98,Master,Agricultural Economics,Business and Economics
Indiana University- Purdue University Indianapolis,3,169,160,,PhD,Agricultural Economics,Business and Economics
Indiana University- Purdue University Indianapolis,3.5,166,156,3.8,PhD,Agricultural Economics,Business and Economics
Indiana University- Purdue University Indianapolis,4.5,161,168,3.32,PhD,Analytical Chemistry,"STEM (Science, Technology, Engineering, Mathematics)"
Indiana University- Purdue University Indianapolis,4.5,156,164,3.83,PhD,Applied Social And Organizational Psychology,"Social Sciences (Psychology, Sociology, Political Science)"
Indiana University- Purdue University Indianapolis,5.5,159,161,4,Master,Audiology  ,"STEM (Science, Technology, Engineering, Mathematics)"
Indiana University- Purdue University Indianapolis,5.5,163,166,3.2,PhD,Biochemistry,"STEM (Science, Technology, Engineering, Mathematics)"
Indiana University- Purdue University Indianapolis,3.5,164,152,3.55,PhD,Bioinformatics,"STEM (Science, Technology, Engineering, Mathematics)"
Indiana University- Purdue University Indianapolis,3.5,141,152,3,PhD,Biological Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Indiana University- Purdue University Indianapolis,5.5,169,151,,PhD,Biological Science,"STEM (Science, Technology, Engineering, Mathematics)"
Indiana University- Purdue University Indianapolis,4.5,167,149,3.5,PhD,Biomedical Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Indiana University- Purdue University Indianapolis,3,169,148,3.7,Master,Biomedical Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Indiana University- Purdue University Indianapolis,5.5,168,159,3.43,PhD,Biomedical Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Indiana University- Purdue University Indianapolis,72,88,84,3.73,PhD,Biomedical Engineering ,"STEM (Science, Technology, Engineering, Mathematics)"
Indiana University- Purdue University Indianapolis,5.5,159,170,3.4,PhD,Chemical Engineering,
Indiana University- Purdue University Indianapolis,3,169,164,3.74,PhD,Chemical Engineering,
Indiana University- Purdue University Indianapolis,5,168,153,3.81,PhD,Chemical Engineering,
Indiana University- Purdue University Indianapolis,4,800,670,3.7,PhD,Chemical Engineering,
Indiana University- Purdue University Indianapolis,4,800,630,3.62,PhD,Chemical Engineering,
Indiana University- Purdue University Indianapolis,2,145,151,3.47,PhD,Chemistry,
Indiana University- Purdue University Indianapolis,3,700,450,3.2,PhD,Chemistry,
Indiana University- Purdue University Indianapolis,5,167,158,3.99,PhD,Chemistry Inorganic,
Indiana University- Purdue University Indianapolis,4.5,730,710,,PhD,Chemistry Organic,
Indiana University- Purdue University Indianapolis,4.5,800,520,3.75,PhD,Civil & Environmental Engineering,
Indiana University- Purdue University Indianapolis,4,760,600,3.98,Master,Civil & Environmental Engineering,
Indiana University- Purdue University Indianapolis,3.5,149,162,4,Master,Civil Engineering,
Indiana University- Purdue University Indianapolis,3.5,164,149,3.8,Master,Civil Engineering,
Indiana University- Purdue University Indianapolis,3.5,168,145,3.22,Master,Civil Engineering,
Indiana University- Purdue University Indianapolis,3.5,169,150,3.57,Master,Civil Engineering,
Indiana University- Purdue University Indianapolis,4,157,170,3.89,Master,Civil Engineering,
Indiana University- Purdue University Indianapolis,3,169,154,3.03,Master,Civil Engineering,
Indiana University- Purdue University Indianapolis,3,620,800,3.84,Master,Civil Engineering,
Indiana University- Purdue University Indianapolis,4,800,560,3.2,PhD,Civil Engineering,
Indiana University- Purdue University Indianapolis,3.5,164,,3.54,Master,Civil Engineering,
Indiana University- Purdue University Indianapolis,3.5,650,800,3.4,PhD,Civil Engineering,
Indiana University- Purdue University Indianapolis,3,770,590,3.86,PhD,Civil Engineering ( Structural),
Indiana University- Purdue University Indianapolis,2.5,800,600,3.14,Master,Civil Engineering (Construction),
Indiana University- Purdue University Indianapolis,3,164,148,3.4,PhD,Civil Engineering (Geomatics),
Indiana University- Purdue University Indianapolis,3.5,163,138,3.97,Master,Civil Engineering Graduate Program,
Indiana University- Purdue University Indianapolis,3,790,580,3.65,Master,Civil Engineering(Construction Engineering And Management),
Indiana University- Purdue University Indianapolis,5,800,600,3.8,PhD,Civil Enginering - Structural,
Indiana University- Purdue University Indianapolis,5,154,160,3.63,PhD,Cognitive Psychology,"Social Sciences (Psychology, Sociology, Political Science)"
Indiana University- Purdue University Indianapolis,5,610,620,,Master,Communication,
Indiana University- Purdue University Indianapolis,4.5,154,156,,Master,Communication,
Indiana University- Purdue University Indianapolis,4,157,164,4,PhD,Communication,
Indiana University- Purdue University Indianapolis,5.5,590,660,4,Master,Communication,
Indiana University- Purdue University Indianapolis,4,149,153,3.94,Master,Communication Sciences And Disorders (Speech Pathology),
Indiana University- Purdue University Indianapolis,3.5,165,160,3.53,Master,Computer And Information Technology,"STEM (Science, Technology, Engineering, Mathematics)"
Indiana University- Purdue University Indianapolis,3.5,152,147,3.42,Master,Computer And Information Technology,"STEM (Science, Technology, Engineering, Mathematics)"
Indiana University- Purdue University Indianapolis,4.5,158,149,3.48,Master,Computer Graphics Technology,"STEM (Science, Technology, Engineering, Mathematics)"
Indiana University- Purdue University Indianapolis,4.5,168,,3.56,Master,Computer Graphics Technology,"STEM (Science, Technology, Engineering, Mathematics)"
Indiana University- Purdue University Indianapolis,99.99,319,152,3.7,Master,Computer Graphics Technology (CGT),"STEM (Science, Technology, Engineering, Mathematics)"
Indiana University- Purdue University Indianapolis,3.5,166,155,3.67,Master,Computer Science,"STEM (Science, Technology, Engineering, Mathematics)"
Indiana University- Purdue University Indianapolis,4,168,164,3.81,Master,Computer Science,"STEM (Science, Technology, Engineering, Mathematics)"
Indiana University- Purdue University Indianapolis,4,167,149,3.83,PhD,Computer Science,"STEM (Science, Technology, Engineering, Mathematics)"
Indiana University- Purdue University Indianapolis,3,165,159,3.83,Master,Computer Science,"STEM (Science, Technology, Engineering, Mathematics)"
Indiana University- Purdue University Indianapolis,,167,152,4,PhD,Computer Science,"STEM (Science, Technology, Engineering, Mathematics)"
Indiana University- Purdue University Indianapolis,6,166,157,3.79,Master,Computer Science,"STEM (Science, Technology, Engineering, Mathematics)"
